id,canidate,created,text,likes,retweets
698700100890189825,KANYE WEST,Sun Feb 14 02:47:39 +0000 2016,They are calling me to the SNL stage now ... Speak soon...,40474,10921
698699981688074240,KANYE WEST,Sun Feb 14 02:47:11 +0000 2016,This is all all is fun all in good feelings... We will all be gone 100 years from now but what did we do to help while we were here!!!,36818,17888
698699904303132672,KANYE WEST,Sun Feb 14 02:46:53 +0000 2016,I write this to you my brothers while still 53 million dollars in personal debt... Please pray we overcome... This is my true heart...,35709,16157
698699798673809409,KANYE WEST,Sun Feb 14 02:46:27 +0000 2016,Let's dance in the streets. I am consumed by my purpose to help the world.,39889,24076
698699708399800320,KANYE WEST,Sun Feb 14 02:46:06 +0000 2016,All memes are wrong... The Life of Paul... The life of Pablo... Ultralight beams... Moms dads daughters sons stand up...,26767,11799
698699708399800320,KANYE WEST,Sun Feb 14 02:46:06 +0000 2016,All memes are wrong... The Life of Paul... The life of Pablo... Ultralight beams... Moms dads daughters sons stand up...,26767,11799
698699575402590208,KANYE WEST,Sun Feb 14 02:45:34 +0000 2016,Please forgive the profanity and give hugs and blessings to my brother Kirk for standing by me... In a few hours the journey begins...,23209,9297
698699496973332480,KANYE WEST,Sun Feb 14 02:45:15 +0000 2016,He was saved from persecution due to his Roman citizenship... I have the right to speak my voice...,16280,5336
698699378022809602,KANYE WEST,Sun Feb 14 02:44:47 +0000 2016,He was a learned man not of the original sect so he was able to take the message to the rest of the world...,16981,5615
698699202256314376,KANYE WEST,Sun Feb 14 02:44:05 +0000 2016,Paul ... The most powerful messenger of the first century... Now we stand here 20 centuries later... Because he was a traveler...,21544,7927
698537600911609856,KANYE WEST,Sat Feb 13 16:01:56 +0000 2016,.... awwwwww... https://t.co/TLXZhIEvmQ,97987,53679
698537395281661953,KANYE WEST,Sat Feb 13 16:01:07 +0000 2016,Bosses https://t.co/aMzmmTcPQb,34748,8735
698536480550084614,KANYE WEST,Sat Feb 13 15:57:29 +0000 2016,https://t.co/mOps0CD20f,107243,73124
698424223136616448,KANYE WEST,Sat Feb 13 08:31:25 +0000 2016,Thank you my brother Ricardo https://t.co/qXHHrMDWQk,26184,4610
698423521370705920,KANYE WEST,Sat Feb 13 08:28:38 +0000 2016,HAD TO ALL CAPS THIS!!!!!! NO MORE RULES…. MAKE YOUR OWN RULES…   ok now back to finishing Pablo,54174,26144
698422992041160704,KANYE WEST,Sat Feb 13 08:26:32 +0000 2016,I’M SO HYPE RIGHT NOW    EVERYTHING HAS CHANGED  … HAVE YA’LL EVER SEEN TRON? THE END OF THE TRON WHERE EVERYTHING LIGHT UP!!!!,54975,29418
698422897333784576,KANYE WEST,Sat Feb 13 08:26:09 +0000 2016,HAAAAAAAAAAAAAA FUCK ALL THE HATERS   PUT YOUR MIUTHERFUCKING FIST IN THE SKY RIGHT NOW!!!!!!!!!!!!,66299,45594
698422264644042753,KANYE WEST,Sat Feb 13 08:23:38 +0000 2016,and was there in full support to see me realize this dream…,20045,5250
698422247665438720,KANYE WEST,Sat Feb 13 08:23:34 +0000 2016,and I’m proud of this picture with me and Caitlyn… She gave the most heart felt speech at my wedding https://t.co/vt76mwqfnH,38297,9741
698422025044365312,KANYE WEST,Sat Feb 13 08:22:41 +0000 2016,I’ve given everything I had for this moment… a lot of people feel it’s the paradigm shift …,21206,6553
698421911110352896,KANYE WEST,Sat Feb 13 08:22:14 +0000 2016,fashion ain’t no joke for me… It’s a way of life… creative expression and industry…,39274,20503
698421874754072576,KANYE WEST,Sat Feb 13 08:22:05 +0000 2016,so many people didn’t make it and gave everything they had for me to stand on their shoulders and break through fashion…,20240,5905
698421848069935104,KANYE WEST,Sat Feb 13 08:21:59 +0000 2016,Your site is entertaining and hilarious but certain things are just too far… you have no idea what I’ve had to go through …,19120,5591
698421813919948800,KANYE WEST,Sat Feb 13 08:21:51 +0000 2016,"I’m a human being… I’m an artist, bro…",37653,22417
698421784152973312,KANYE WEST,Sat Feb 13 08:21:44 +0000 2016,you probably got bootleg Yeezy’s on right now…,51829,40889
698421774971580416,KANYE WEST,Sat Feb 13 08:21:41 +0000 2016,but Media Takeout couldn’t say one thing positive knowing damn well you’d love to be on the YEEZY 350 list…,21606,7382
698421716351995904,KANYE WEST,Sat Feb 13 08:21:27 +0000 2016,people were crying… people were throwing up the fist… people were dancing…,21517,7419
698421697389551616,KANYE WEST,Sat Feb 13 08:21:23 +0000 2016,I had an album listening and clothing presentation and Madison Square Garden…,20973,6989
698421638862213122,KANYE WEST,Sat Feb 13 08:21:09 +0000 2016,respect the struggle… respect the hustle… respect the dreams…  respect the movement…,56702,54804
698421596613005312,KANYE WEST,Sat Feb 13 08:20:59 +0000 2016,You seem like the type of organization hired to always keep dreamers down… when certain things in history happen you just got to respect it…,19457,7365
698421543718645760,KANYE WEST,Sat Feb 13 08:20:46 +0000 2016,Now - Media Takeout - always remember that you dissed the collection that changed the world.,17608,5960
698395090117644288,KANYE WEST,Sat Feb 13 06:35:39 +0000 2016,It’s Chance's fault the album not out yet… he really wanted Waves on that Bitch…  we in the lab now...,89342,55053
698339834079875072,KANYE WEST,Sat Feb 13 02:56:05 +0000 2016,There would be no MSG without @iamdiddy my OG. He fought this war 15 years ago. Respect OG.,28303,8129
698247403665756160,KANYE WEST,Fri Feb 12 20:48:48 +0000 2016,You have supported me since the beginning and I'm so happy to call you my friend!!!,40849,11646
698247357734002688,KANYE WEST,Fri Feb 12 20:48:37 +0000 2016,The boss: thank so much Anna for coming to my show!!! https://t.co/VAwzk0SDUw,48696,11819
698175350854021120,KANYE WEST,Fri Feb 12 16:02:29 +0000 2016,The album is being mastered and will be out today… added on a couple of tracks… https://t.co/6lBxcd83N2,180476,155042
698173679960788992,KANYE WEST,Fri Feb 12 15:55:51 +0000 2016,Now that the album is finally finished it’s back to Good Fridays. https://t.co/j5vq347xCC,56820,45574
698169815266148352,KANYE WEST,Fri Feb 12 15:40:29 +0000 2016,I want to be the creative director of Hermes…,42782,16570
698147868151050240,KANYE WEST,Fri Feb 12 14:13:17 +0000 2016,not just the famous people there    but the kids   the moms the dads  the families that came to share this moment with us,30549,10914
698147710948503552,KANYE WEST,Fri Feb 12 14:12:39 +0000 2016,9th   It felt like a seen from The Warriors     ALL GODS   ALL GODS ALL GODS in the buildin,26254,12691
698147598729875457,KANYE WEST,Fri Feb 12 14:12:13 +0000 2016,but you can see at Madison Square Garden that you can stop us,24828,10601
698147489057218560,KANYE WEST,Fri Feb 12 14:11:47 +0000 2016,8th   They want to control us with money and perception and mute the culture,38615,28590
698147360568930304,KANYE WEST,Fri Feb 12 14:11:16 +0000 2016,7th  I miss that feeling  so that’s what I want to help restore,26340,13316
698147292637954048,KANYE WEST,Fri Feb 12 14:11:00 +0000 2016,That’s why music is so fucking watered down right now    I miss that DMX feeling,51331,32733
698147169182810112,KANYE WEST,Fri Feb 12 14:10:30 +0000 2016,6th  Stop trying to demonize real artist     Stop trying to compromise art,36004,23526
698146943927787522,KANYE WEST,Fri Feb 12 14:09:37 +0000 2016,I can’t be mad at Kanye because he made me famous!  #FACTS,50748,35407
698146866098278400,KANYE WEST,Fri Feb 12 14:09:18 +0000 2016,She was having dinner with one of our friends who’s name I will keep out of this and she told him,25966,14010
698146619703824384,KANYE WEST,Fri Feb 12 14:08:19 +0000 2016,5th  thing I’m not even gone take credit for the idea… it’s actually something Taylor came up with …,32547,18671
698146450581164032,KANYE WEST,Fri Feb 12 14:07:39 +0000 2016,4th Bitch is an endearing term in hip hop  like the word Nigga,43231,28448
698146344242958336,KANYE WEST,Fri Feb 12 14:07:14 +0000 2016,3rd thing    I called Taylor and had a hour long convo with her about the line and she thought it was funny and gave her blessings,43310,24849
698146205688320000,KANYE WEST,Fri Feb 12 14:06:41 +0000 2016,2nd thing   I asked my wife  for her blessings and she was cool with it,35955,18322
698146073190252545,KANYE WEST,Fri Feb 12 14:06:09 +0000 2016,First thing is I’m an artist and as an artist I will express how I feel with no censorship,46437,30314
698145869720371200,KANYE WEST,Fri Feb 12 14:05:20 +0000 2016,I did not diss Taylor Swift and I’ve never dissed her…,48655,30062
698022551671304193,KANYE WEST,Fri Feb 12 05:55:19 +0000 2016,Photos by Lukas Wassmann,10930,2064
698020651433480194,KANYE WEST,Fri Feb 12 05:47:46 +0000 2016,https://t.co/v9JVM8AYVA,13546,3854
698020637319663619,KANYE WEST,Fri Feb 12 05:47:43 +0000 2016,https://t.co/cbxo3ihLZ0,10632,2996
698020615496687616,KANYE WEST,Fri Feb 12 05:47:37 +0000 2016,https://t.co/J0QHZ0Yzuh,11911,3717
698020594676203524,KANYE WEST,Fri Feb 12 05:47:33 +0000 2016,https://t.co/FWU2q16ojQ,10125,2931
698020341390512128,KANYE WEST,Fri Feb 12 05:46:32 +0000 2016,https://t.co/iB8QCukkHT,9796,2770
698020323589910528,KANYE WEST,Fri Feb 12 05:46:28 +0000 2016,https://t.co/PMoSpvDSr5,10155,3102
698020303360827393,KANYE WEST,Fri Feb 12 05:46:23 +0000 2016,https://t.co/5segX6ECV9,8668,2314
698020289376964610,KANYE WEST,Fri Feb 12 05:46:20 +0000 2016,https://t.co/323L5OAdlT,12189,4276
698020268678066176,KANYE WEST,Fri Feb 12 05:46:15 +0000 2016,https://t.co/ohp0oxm6bJ,7982,2026
698020127460077568,KANYE WEST,Fri Feb 12 05:45:41 +0000 2016,https://t.co/LPCRc1msnZ,12356,4174
698020110766731264,KANYE WEST,Fri Feb 12 05:45:37 +0000 2016,https://t.co/spVqZEhAc6,9734,3002
698020092928327681,KANYE WEST,Fri Feb 12 05:45:33 +0000 2016,https://t.co/6vlSHSlS3X,9000,2672
698020039631335424,KANYE WEST,Fri Feb 12 05:45:20 +0000 2016,https://t.co/rtllTiL46S,10262,3364
698019857669840896,KANYE WEST,Fri Feb 12 05:44:37 +0000 2016,https://t.co/m7XrXVbq1q,27620,16204
698019833791655936,KANYE WEST,Fri Feb 12 05:44:31 +0000 2016,https://t.co/2rBncjo4Qz,12127,3559
698019811838693376,KANYE WEST,Fri Feb 12 05:44:26 +0000 2016,https://t.co/QqPCgeOHT8,19383,6505
697989333366763521,KANYE WEST,Fri Feb 12 03:43:19 +0000 2016,Another Cover https://t.co/WOwEmmmlHI,37262,19681
697927312185171973,KANYE WEST,Thu Feb 11 23:36:52 +0000 2016,"Replay Season 3 on Tidal 
https://t.co/fD96iOJxAo",28727,14556
697872225404325896,KANYE WEST,Thu Feb 11 19:57:59 +0000 2016,Cover by Peter De Potter https://t.co/wdQOHk6QBA,74466,53627
697869998505725952,KANYE WEST,Thu Feb 11 19:49:08 +0000 2016,Family,42951,25692
697834509069377536,KANYE WEST,Thu Feb 11 17:28:06 +0000 2016,Father Stretch My Hands.... I cried writing this.  I love my Dad https://t.co/bkbNnU0BEH,86189,43274
697823200630214656,KANYE WEST,Thu Feb 11 16:43:10 +0000 2016,WE’RE RELEASING MORE TICKETS FOR TODAYS SHOW AT MADISON SQUARE GARDEN… https://t.co/BwvStxRTEC,11314,3219
697585625948676097,KANYE WEST,Thu Feb 11 00:59:08 +0000 2016,Zine party with Jackie Nickerson Virgil Abloh Heron Preston #goodjobwillo https://t.co/GEKOfLzOZ1,21951,6692
697585446960893952,KANYE WEST,Thu Feb 11 00:58:25 +0000 2016,Final track list for The Life Of Pablo https://t.co/PMH94MAAeJ,89512,74238
697526586887794693,KANYE WEST,Wed Feb 10 21:04:32 +0000 2016,"YEEZY Season 3. 2/11 4PM ET. @TheGarden. Livestream for ALL on TIDAL. 
https://t.co/flkoN5t26q",18329,8513
697503829449928704,KANYE WEST,Wed Feb 10 19:34:06 +0000 2016,Please no one text me or ask me for anything till Monday.,73018,60924
697470488067579904,KANYE WEST,Wed Feb 10 17:21:37 +0000 2016,Seating https://t.co/xOJI2y0TvM,15945,3691
697452288508620804,KANYE WEST,Wed Feb 10 16:09:18 +0000 2016,Season 3 invite https://t.co/lhVebPlTJd,20328,7231
697220914744786944,KANYE WEST,Wed Feb 10 00:49:54 +0000 2016,https://t.co/9tu8KNy6iE,41553,19912
697220614105468929,KANYE WEST,Wed Feb 10 00:48:42 +0000 2016,https://t.co/oM2GnAdgGc,44435,22364
697210697986547712,KANYE WEST,Wed Feb 10 00:09:18 +0000 2016,in the booth https://t.co/Kpgs1qbVii,48706,23502
